ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0060429,epithelium development,88/900,444/6311,5.297323639353347e-4,0.010245928988879915,0.0080083316378058,Agtr1a/Angpt1/Arid4b/B4galt1/Bcl2/Bdnf/Bmpr1a/Btrc/Ccn1/Cdh2/Cebpb/Ces1d/Clasp1/Clic5/Col4a1/Col5a1/Ctnnd1/Dag1/Dsp/Ednra/Enah/Epha4/Ext1/Fermt2/Flt1/Frmd6/Gja1/Heg1/Hs2st1/Igf1r/Igfbp5/Intu/Ipo7/Jmjd1c/Kank2/Kcnq1/Kif26b/Lbh/Ldb2/Luzp1/Map7/Mef2c/Mgp/Mllt3/Mtss1/Myo1e/Myo9a/Nfib/Nrp1/Ntn1/Pafah1b1/Pbx1/Pdpk1/Plcb1/Plxna2/Plxna4/Ppp2r3a/Prickle1/Prkacb/Prlr/Prox1/Rad51b/Rarb/Rbpj/Rilpl1/Ripor2/Runx1/Sema5a/Shroom3/Slc4a7/Slc8a1/Slit2/Spred2/Stard13/Stat5b/Tbx20/Tcf7l2/Tead1/Tgfb2/Tgm2/Thrb/Tmed2/Ttn/Ush1c/Vegfa/Wdpcp/Zeb2/Zfp568,88
GO:0032956,regulation of actin cytoskeleton organization,38/900,157/6311,5.424563773733218e-4,0.01043957298254958,0.00815968592912081,Ankrd23/Arhgap44/Baiap2l1/Bcas3/Ccn2/Clasp1/Dstn/Eln/Fer/Fermt2/Fhod3/Gja1/Kank1/Kank2/Lmod2/Mef2c/Mtss1/Mylk3/Nck1/Neb/Nedd9/Nrp1/Pak2/Pik3r1/Ppm1e/Ppp1r9a/Prkce/Prkd1/Prox1/Sema5a/Slit2/Spta1/Sptbn1/Ssh2/Svil/Tgfb2/Tpm1/Twf2,38
GO:0043066,negative regulation of apoptotic process,76/900,373/6311,5.51560878988512e-4,0.010488684899779036,0.008198072347860273,Ackr3/Actc1/Adam17/Agtr1a/Angpt1/Arhgap10/Babam2/Bag3/Bcl2/Bdnf/Bnip3/Btg2/Camk1d/Cast/Cblb/Ccn1/Ccng1/Cd59a/Cebpb/Cfdp1/Clu/Cryab/Dapk1/Dnajc5/Ednra/Fhl2/Fnip1/Foxo1/Gbe1/Golph3/Gpam/Grk5/Gsk3b/Herpud1/Hspb1/Igf1r/Irs2/Itgb1/Itpr1/Ivns1abp/Lifr/Lims1/Mef2c/Mitf/Myocd/Ndufaf4/Nfe2l2/Nnt/Nr4a3/Nrp1/Optn/Pak2/Pdpk1/Pik3r1/Por/Ppara/Prkaa2/Prkce/Prlr/Qki/Retreg1/Rnf144b/Sema5a/Setx/Sh3rf2/Son/Stat5b/Tcf7l2/Tfrc/Tgfb2/Tox3/Ube2b/Ube2v2/Ufl1/Vegfa/Xrcc4,76
GO:0002009,morphogenesis of an epithelium,50/900,223/6311,5.517230085678726e-4,0.010488684899779036,0.008198072347860273,Agtr1a/Angpt1/Bcl2/Btrc/Ccn1/Clasp1/Col4a1/Col5a1/Ctnnd1/Dag1/Ednra/Enah/Epha4/Ext1/Fermt2/Flt1/Gja1/Hs2st1/Igf1r/Igfbp5/Intu/Kif26b/Luzp1/Mef2c/Mgp/Mllt3/Mtss1/Myo9a/Nrp1/Ntn1/Pafah1b1/Pbx1/Prickle1/Prkacb/Prox1/Rbpj/Runx1/Sema5a/Shroom3/Slit2/Stard13/Tbx20/Tead1/Tgfb2/Tgm2/Tmed2/Vegfa/Wdpcp/Zeb2/Zfp568,50
GO:0051147,regulation of muscle cell differentiation,23/900,80/6311,5.531834332697179e-4,0.010488684899779036,0.008198072347860273,Ankrd17/Bcl2/Bdnf/Bmpr1a/Csrp3/Epc1/Gsk3b/Hdac4/Hdac9/Hopx/Lama2/Mef2c/Mylk3/Myocd/Ppara/Prkd1/Prox1/Rbm24/Rcan1/Rpl3l/Sik1/Smyd1/Sox6,23
GO:0007423,sensory organ development,48/900,212/6311,5.620318123798167e-4,0.010579893236350842,0.008269361794448512,Agtpbp1/Atf6/Bcl2/Bdnf/Cacna1c/Clic5/Col4a1/Col5a1/Cryab/Ednra/Epha4/Esrrb/Flt1/Gja1/Hcn1/Intu/Kcnq1/Mapkapk2/Meis1/Meis2/Mitf/Nfia/Nfib/Nr4a3/Nrp1/Ntn1/Pafah1b1/Pbx1/Pbx3/Ppp2r3a/Prickle1/Prox1/Rarb/Rbpj/Ripor2/Ror1/Rp1/Slc4a7/Spred2/Stat3/Tgfb2/Thrb/Tshz1/Ttll5/Ush1c/Vegfa/Wdpcp/Zeb2,48
GO:0001754,eye photoreceptor cell differentiation,9/900,19/6311,5.634913259163218e-4,0.010579893236350842,0.008269361794448512,Agtpbp1/Hcn1/Ppp2r3a/Rp1/Slc4a7/Stat3/Thrb/Ush1c/Vegfa,9
GO:0035265,organ growth,28/900,105/6311,5.66528100523872e-4,0.010585275043283413,0.008273568274385417,Acacb/Adra1a/Bcl2/Bmpr1a/Cacna1c/Camk2d/Cxadr/Ext1/Gja1/Gsk3b/Heg1/Map7/Mef2c/Meis1/Myh6/Myocd/Pdlim5/Por/Ppara/Prlr/Prox1/Rarb/Rbpj/Tbx20/Tcf7l2/Tgfb2/Ttn/Zfpm2,28
GO:0040007,growth,89/900,451/6311,5.710142170102872e-4,0.010617554209046356,0.008298798028046788,Acacb/Adam17/Adarb1/Adra1a/Ankrd11/Arid5b/Bcl2/Bdnf/Bmpr1a/Cacna1c/Camk2d/Cdh4/Cryab/Cxadr/D7Ertd443e/Dnajb2/Dysf/Ednra/Epm2a/Esrrb/Ext1/Ghr/Gja1/Golga4/Gpam/Gsk3b/Heg1/Hopx/Igf1r/Igfbp5/Insr/Itgb1/Kif26b/Kpna1/Lgr6/Map7/Mapt/Mef2c/Meis1/Mycbp2/Myh6/Myl2/Myocd/Nedd4l/Nppa/Nppb/Nrp1/Ntn1/Pafah1b1/Pdlim5/Plcb1/Plxna4/Por/Ppara/Ppp2r3a/Prickle1/Prlr/Prox1/Rad51b/Raph1/Rarb/Rbpj/Rrad/Sema5a/Sesn1/Sik3/Slc23a2/Slc25a33/Slit2/Slit3/Smurf1/Socs2/Spag9/Stat3/Stat5b/Tbx20/Tcf7l2/Tead1/Tec/Tgfb2/Tmed2/Tmem108/Ttn/Twf2/Vegfa/Zeb2/Zfp568/Zfp950/Zfpm2,89
GO:0014910,regulation of smooth muscle cell migration,17/900,52/6311,5.767736044307797e-4,0.010673084631990726,0.008342201221979597,Abhd2/Adamts1/Bcl2/Bmpr1a/Camk2d/Hdac4/Igfbp5/Mef2c/Myocd/Nfe2l2/Nr4a3/Pdgfd/Rapgef4/Slit2/Stat5b/Tlr4/Tpm1,17
GO:0060419,heart growth,20/900,66/6311,5.972000678106908e-4,0.010998196464130855,0.00859631223270186,Acacb/Adra1a/Bmpr1a/Camk2d/Cxadr/Gja1/Gsk3b/Heg1/Mef2c/Meis1/Myh6/Myocd/Pdlim5/Ppara/Prox1/Rbpj/Tbx20/Tgfb2/Ttn/Zfpm2,20
GO:0050708,regulation of protein secretion,32/900,126/6311,6.03551762273179e-4,0.011062241585664124,0.008646370609407246,Abcc8/Adcy5/Adcy8/Ankrd1/Cacna1c/Dnm1l/Foxo1/Frmd4a/Gja1/Glud1/Glul/Golph3/Idh2/Irs1/Irs2/Itpr1/Kcnq1/Kif5b/Osbp/Oxct1/Per2/Pfkfb2/Plcb1/Prkce/Rab11fip3/Rap1gds1/Rapgef4/Tcf7l2/Tgfb2/Tlr4/Trpc1/Ttn,32
GO:0007266,Rho protein signal transduction,18/900,57/6311,6.423116395179397e-4,0.011600557135120412,0.009067124008197381,Abca1/Abra/Adra1a/Agtr1a/Arhgef12/Cdh13/Cdh2/Ctnnal1/Ednra/Heg1/Itgb1/Kank1/Kank2/Nrp1/Ntn1/Rhobtb1/Ripor2/Stard13,18
GO:0001974,blood vessel remodeling,10/900,23/6311,6.474208901699494e-4,0.011600557135120412,0.009067124008197381,Ednra/Eln/Ext1/Gja1/Mef2c/Npr3/Rbpj/Tgfb2/Tgm2/Vegfa,10
GO:0032147,activation of protein kinase activity,13/900,35/6311,6.493364194023881e-4,0.011600557135120412,0.009067124008197381,Adcy8/Agtr1a/Angpt1/Cab39/Ghr/Insr/Malt1/Osbpl8/Prlr/Prrc1/Tgfb2/Tlr4/Vegfa,13
GO:0045596,negative regulation of cell differentiation,62/900,293/6311,6.515424376085775e-4,0.011600557135120412,0.009067124008197381,Abcc8/Ankrd17/Bdnf/Bmpr1a/Btg2/Col5a1/Csrp3/Dleu2/Epha4/Esrrb/Fbxw7/Fermt2/Foxo1/Grb14/Gsk3b/Hdac4/Hopx/Hspb1/Idh2/Igfbp5/Ipo7/Itgb1/Lbh/Ldlrad4/Mbd1/Meis1/Meis2/Myocd/Nfe2l2/Noct/Nrp1/Ntn1/Pbx1/Pik3r1/Ppara/Prickle1/Prox1/Rarb/Rbpj/Rc3h1/Rcan1/Rora/Rpl3l/Runx1/Sema5a/Shb/Slit2/Sox6/Spag9/Spred2/Stat3/Stat5b/Suz12/Tcf7l2/Tgfb2/Tob1/Tob2/Trak2/Usf3/Vegfa/Zfp608/Zfpm2,62
GO:0050921,positive regulation of chemotaxis,16/900,48/6311,6.531613032525676e-4,0.011600557135120412,0.009067124008197381,Adam17/Camk1d/Cdh13/Dnm1l/Dysf/Ednra/Hspb1/Nedd9/Nrp1/Pdgfd/Prkd1/Ripor2/Sema5a/Slit2/Stk39/Vegfa,16
GO:0072073,kidney epithelium development,16/900,48/6311,6.531613032525676e-4,0.011600557135120412,0.009067124008197381,Agtr1a/Bcl2/Bdnf/Ednra/Epha4/Ext1/Hs2st1/Kank2/Kif26b/Mef2c/Mtss1/Myo1e/Pbx1/Rarb/Slit2/Vegfa,16
GO:0120161,regulation of cold-induced thermogenesis,22/900,76/6311,6.540194591637125e-4,0.011600557135120412,0.009067124008197381,Acsl1/Adam17/Alpl/Arrdc3/Cebpb/Dync1h1/Ehmt1/Gja1/Igf1r/Il15/Kdm3a/Lnpep/Lpin1/Npr3/Per2/Plcl1/Plcl2/Ppargc1b/Prlr/Rbpj/Tlr4/Vegfa,22
GO:0032409,regulation of transporter activity,33/900,132/6311,6.743234639330637e-4,0.011898686227274531,0.009300145010337782,Abcc8/Abcc9/Ank3/Asph/Atp1b1/Bcl2/Cacnb2/Camk2d/Casq2/Dapk1/Dysf/Ednra/Gja1/Hcn1/Hecw2/Insr/Itgb1/Kcnq1/Kif5b/Mef2c/Ndufa4/Nedd4/Nedd4l/Nipsnap2/Nppa/Nr3c2/Pirt/Plcb1/Pln/Rrad/Slmap/Stk39/Wnk2,33
GO:0140115,export across plasma membrane,12/900,31/6311,6.775447150664423e-4,0.011898686227274531,0.009300145010337782,Abca1/Abcc5/Atp1a1/Atp1b1/Gja1/Kcnd3/Kcnip2/Kcnq1/Kcnt2/Nppa/Slc4a4/Slc8a1,12
GO:0003170,heart valve development,11/900,27/6311,6.809953812147536e-4,0.011898686227274531,0.009300145010337782,Adamts9/Bmpr1a/Ccn1/Eln/Mef2c/Rbpj/Slit2/Slit3/Tbx20/Tgfb2/Zfpm2,11
GO:0050900,leukocyte migration,26/900,96/6311,6.831929478377947e-4,0.011898686227274531,0.009300145010337782,Adam17/B4galt1/Camk1d/Cxadr/Dnm1l/Dysf/Ednra/Ext1/Fer/Flt1/Golph3/Itga1/Itga9/Itgb1/Lrch1/Nedd9/Pafah1b1/Pdgfd/Pik3r1/Plcb1/Ripor2/Slit2/Stat5b/Stk39/Trim55/Vegfa,26
GO:0043069,negative regulation of programmed cell death,77/900,382/6311,7.095283142121823e-4,0.012301686853165269,0.009615134765378933,Ackr3/Actc1/Adam17/Agtr1a/Angpt1/Arhgap10/Babam2/Bag3/Bcl2/Bdnf/Bnip3/Btg2/Camk1d/Cast/Cblb/Ccn1/Ccng1/Cd59a/Cebpb/Cfdp1/Clu/Cryab/Dapk1/Dnajc5/Ednra/Fhl2/Fnip1/Foxo1/Gbe1/Golph3/Gpam/Grk5/Gsk3b/Herpud1/Hspb1/Igf1r/Irs2/Itgb1/Itpr1/Ivns1abp/Kank2/Lifr/Lims1/Mef2c/Mitf/Myocd/Ndufaf4/Nfe2l2/Nnt/Nr4a3/Nrp1/Optn/Pak2/Pdpk1/Pik3r1/Por/Ppara/Prkaa2/Prkce/Prlr/Qki/Retreg1/Rnf144b/Sema5a/Setx/Sh3rf2/Son/Stat5b/Tcf7l2/Tfrc/Tgfb2/Tox3/Ube2b/Ube2v2/Ufl1/Vegfa/Xrcc4,77
GO:0050807,regulation of synapse organization,31/900,122/6311,7.236855161758984e-4,0.012490876913726606,0.009763007813220287,Adgrl2/Arhgap44/Asap1/Bdnf/Caprin1/Cdh2/Cux2/Dag1/Dnm1l/Epha4/Gsk3b/Hspa8/Itgb1/Kalrn/Lrtm1/Malat1/Mef2c/Mfn1/Mycbp2/Nedd4/Nedd9/Ntn1/Pafah1b1/Pdlim5/Pik3r1/Ppp1r9a/Rapgef4/Slit2/Tanc2/Ube2v2/Zmynd8,31
GO:0071407,cellular response to organic cyclic compound,47/900,209/6311,7.488768075486751e-4,0.012867976929709153,0.010057753364540005,Abcb4/Abhd2/Adcy5/Adcy8/Agtr1a/Alpl/Atp1a1/Bdnf/Btrc/Casq2/Ces1d/Dag1/Dnmt3a/Esrrb/Fbxo32/Golph3/Gramd1b/Gsk3b/Hcn1/Hsp90b1/Igfbp5/Itpr1/Kank2/Kcnq1/Kdm3a/Lbh/Mef2c/Nedd4/Nr3c2/Nr4a3/Pak2/Pdia3/Plcb1/Ppargc1b/Prkd1/Ptges3/Rora/Slc8a1/Smyd3/Stat3/Strn3/Tgm2/Trim24/Trim63/Uba5/Ubr5/Ufl1,47
GO:0022898,regulation of transmembrane transporter activity,32/900,128/6311,8.087546979034763e-4,0.013790673656923493,0.010778943351379671,Abcc8/Abcc9/Ank3/Asph/Atp1b1/Bcl2/Cacnb2/Camk2d/Casq2/Dapk1/Dysf/Ednra/Gja1/Hcn1/Hecw2/Itgb1/Kcnq1/Kif5b/Mef2c/Ndufa4/Nedd4/Nedd4l/Nipsnap2/Nppa/Nr3c2/Pirt/Plcb1/Pln/Rrad/Slmap/Stk39/Wnk2,32
GO:0014909,smooth muscle cell migration,18/900,58/6311,8.097407759066535e-4,0.013790673656923493,0.010778943351379671,Abhd2/Adamts1/Bcl2/Bmpr1a/Camk2d/Hdac4/Igfbp5/Mef2c/Myocd/Nfe2l2/Nr4a3/Pdgfd/Rapgef4/Slit2/Stat5b/Tlr4/Tpm1/Zfp950,18
GO:0031401,positive regulation of protein modification process,76/900,378/6311,8.295820740693628e-4,0.014066349793361133,0.010994414874520004,Adam17/Adcy8/Adra1a/Agtr1a/Angpt1/Arrdc3/Atg10/Bcl2/Bdnf/Btrc/Cab39/Cblb/Ccn1/Ccn2/Ccnd3/Chfr/Clu/Ctnnd1/Dag1/Dcun1d1/Dnajb2/Ednra/Epha4/Ern1/Fam20a/Fbxw7/Fermt2/Fgd4/Flt1/Fnip1/Fnip2/Gab1/Ghr/Gsk3b/Hdac4/Il15/Insr/Itga1/Itgb1/Kansl1/Magi3/Malt1/Mef2c/Mycbp2/Nedd9/Nrp1/Osbp/Osbpl8/Pak2/Pdgfd/Pik3r1/Plpp3/Ppp1r12a/Ppp1r9a/Prickle1/Prkaa2/Prkag2/Prkd1/Prlr/Prox1/Prrc1/Rps2/Slco3a1/Smyd3/Sqstm1/Tab2/Tank/Tead1/Tfrc/Tgfb2/Tlr4/Tnik/Trabd2b/Ube2v2/Vegfa/Zeb2,76
GO:0050803,regulation of synapse structure or activity,31/900,123/6311,8.39013980667239e-4,0.014163880752579839,0.0110706461530331,Adgrl2/Arhgap44/Asap1/Bdnf/Caprin1/Cdh2/Cux2/Dag1/Dnm1l/Epha4/Gsk3b/Hspa8/Itgb1/Kalrn/Lrtm1/Malat1/Mef2c/Mfn1/Mycbp2/Nedd4/Nedd9/Ntn1/Pafah1b1/Pdlim5/Pik3r1/Ppp1r9a/Rapgef4/Slit2/Tanc2/Ube2v2/Zmynd8,31
GO:0050767,regulation of neurogenesis,41/900,177/6311,8.65159154471026e-4,0.014541474172746635,0.011365777354530877,Abcc8/Atxn1/Bdnf/Bhlhe40/Bmpr1a/Btg2/Caprin1/Cdh4/Cux2/Dag1/Dnm1l/Epha4/Flt1/Golga4/Gsk3b/Idh2/Itgb1/Kalrn/Mapt/Mbd1/Mfn1/Nrp1/Ntn1/Pafah1b1/Per2/Plxna2/Plxna4/Prox1/Qki/Sema5a/Slit2/Smurf1/Spen/Tgm2/Tnik/Trak2/Twf2/Ufl1/Vegfa/Xrcc4/Zeb2,41
GO:0000165,MAPK cascade,63/900,302/6311,8.722520524248132e-4,0.014596948477317852,0.011409136685721355,Ackr3/Adam17/Adra1a/Angpt1/Ash1l/Atf3/Camk2d/Ccn1/Ccn2/Cdh2/Cryab/Dag1/Dennd2b/Ednra/Epha4/Ern1/Fbxw7/Fermt2/Fgd4/Fktn/Flt1/Foxo1/Gab1/Garem1/Ghr/Gsk3b/Igf1r/Insr/Itga1/Lbh/Magi3/Map3k20/Mapk10/Mapkapk2/Mef2a/Mef2c/Nppa/Nppb/Nr2c2/Nrp1/Pafah1b1/Pak2/Pde8a/Pdgfd/Pja2/Plcb1/Plce1/Prdx1/Prkce/Rap1gds1/Setx/Sh3rf2/Spag9/Spred2/Stk39/Styxl2/Tgfb2/Timp3/Tlr4/Tnik/Vegfa/Wnk2/Zeb2,63
GO:0061564,axon development,46/900,205/6311,8.922388710998164e-4,0.014802970936167635,0.01157016612259291,Adam17/Adarb1/Ank3/Bcl2/Bdnf/Cdh2/Cdh4/Dag1/Dst/Ednra/Enah/Epha4/Ext1/Golga4/Gsk3b/Igf1r/Itgb1/Kalrn/Kif5b/Lama2/Lrtm1/Mapt/Mef2c/Mtr/Mycbp2/Myot/Nexn/Nfib/Nr4a3/Nrp1/Ntn1/Pafah1b1/Pak2/Plxna2/Plxna4/Prickle1/Raph1/Sema5a/Slit2/Slit3/Smurf1/Tgfb2/Trak2/Twf2/Vegfa/Zeb2,46
GO:0045123,cellular extravasation,9/900,20/6311,8.961008646731772e-4,0.014802970936167635,0.01157016612259291,Ext1/Fer/Golph3/Itga1/Itgb1/Pdgfd/Plcb1/Ripor2/Trim55,9
GO:0071260,cellular response to mechanical stimulus,9/900,20/6311,8.961008646731772e-4,0.014802970936167635,0.01157016612259291,Ankrd1/Atp1a1/Bag3/Cradd/Dag1/Ednra/Got1/Gsk3b/Ripor2,9
GO:0009306,protein secretion,38/900,161/6311,9.086454658456761e-4,0.014882452757617052,0.011632289995014299,Abca1/Abcc8/Adcy5/Adcy8/Agtr1a/Ankrd1/Cacna1c/Dnm1l/Foxo1/Frmd4a/Gja1/Glud1/Glul/Golph3/Idh2/Irs1/Irs2/Itpr1/Kcnq1/Kif5b/Mia2/Osbp/Oxct1/Pafah1b1/Per2/Pfkfb2/Plcb1/Prkce/Rab11fip3/Rap1gds1/Rapgef4/Tango2/Tcf7l2/Tgfb2/Tlr4/Tmed2/Trpc1/Ttn,38
GO:0035592,establishment of protein localization to extracellular region,38/900,161/6311,9.086454658456761e-4,0.014882452757617052,0.011632289995014299,Abca1/Abcc8/Adcy5/Adcy8/Agtr1a/Ankrd1/Cacna1c/Dnm1l/Foxo1/Frmd4a/Gja1/Glud1/Glul/Golph3/Idh2/Irs1/Irs2/Itpr1/Kcnq1/Kif5b/Mia2/Osbp/Oxct1/Pafah1b1/Per2/Pfkfb2/Plcb1/Prkce/Rab11fip3/Rap1gds1/Rapgef4/Tango2/Tcf7l2/Tgfb2/Tlr4/Tmed2/Trpc1/Ttn,38
GO:0008090,retrograde axonal transport,7/900,13/6311,9.16223399025705e-4,0.01494298246970313,0.01167960068873981,Agtpbp1/Dst/Dync1h1/Kif1b/Kif5b/Pafah1b1/Tmem108,7
GO:0051235,maintenance of location,35/900,145/6311,9.33944685090281e-4,0.015155511138214818,0.011845715451181564,Acacb/Ank3/Arhgap21/Asph/Camk2d/Casq2/Ces1d/Ctnnd1/Dysf/Ednra/Faf1/Gja1/Golph3/Hk2/Itpr1/Lpl/Myzap/Osbpl8/Pafah1b1/Plcb1/Plce1/Plin3/Pln/Ppara/Prkce/Prkd1/Slc8a1/Stat5b/Tgfb2/Tmed2/Trpc1/Ttc39b/Twf2/Vps13a/Vps13d,35
GO:0048514,blood vessel morphogenesis,57/900,268/6311,9.371295533632441e-4,0.015155511138214818,0.011845715451181564,Abcc8/Ackr3/Adamts1/Adamts9/Agtr1a/Angpt1/B4galt1/Bcas3/Bmpr1a/Ccbe1/Ccn1/Ccn2/Cd59a/Cdh13/Cdh2/Col4a1/Col4a2/Dysf/Ednra/Fbxw7/Flt1/Gab1/Gja1/Glul/Hdac9/Heg1/Hk2/Hspb1/Itgb1/Meis1/Myo18b/Myo1e/Myocd/Nedd4/Nfe2l2/Npr3/Nrp1/Nus1/Prkd1/Prox1/Qki/Rbpj/Rora/Runx1/Sema5a/Shb/Slit2/Srpk2/Stab1/Stard13/Stat3/Tbx20/Tgfb2/Tnni3/Vegfa/Zfp950/Zfpm2,57
GO:0003073,regulation of systemic arterial blood pressure,12/900,32/6311,9.454597366730375e-4,0.01516281052689384,0.011851420734261145,Adra1a/Agtr1a/Gja1/Nav2/Ncald/Nedd4l/Nppa/Nppb/Nr3c2/Rps6ka2/Tnni3/Tpm1,12
GO:0031960,response to corticosteroid,12/900,32/6311,9.454597366730375e-4,0.01516281052689384,0.011851420734261145,Agl/Agtr1a/Alpl/Bcl2/Fbxo32/Gsk3b/Nr3c2/Pik3r1/Por/Smyd3/Stk39/Trim63,12
GO:0050772,positive regulation of axonogenesis,15/900,45/6311,9.5682734505729e-4,0.015281445855292569,0.011944147421593077,Bdnf/Cdh4/Golga4/Gsk3b/Mapt/Nrp1/Ntn1/Pafah1b1/Plxna2/Plxna4/Sema5a/Smurf1/Twf2/Vegfa/Zeb2,15
GO:0003179,heart valve morphogenesis,10/900,24/6311,9.696706311325054e-4,0.015296156800118907,0.011955645659088441,Adamts9/Bmpr1a/Ccn1/Eln/Mef2c/Slit2/Slit3/Tbx20/Tgfb2/Zfpm2,10
GO:0015800,acidic amino acid transport,10/900,24/6311,9.696706311325054e-4,0.015296156800118907,0.011955645659088441,Abcc8/Bdnf/Epm2a/Gja1/Itgb1/Per2/Slc25a12/Slc25a13/Slc38a2/Slc6a6,10
GO:0032835,glomerulus development,10/900,24/6311,9.696706311325054e-4,0.015296156800118907,0.011955645659088441,Angpt1/Bcl2/Ctnnd1/Ednra/Ext1/Mef2c/Mtss1/Myo1e/Pdgfd/Plce1,10
GO:1901699,cellular response to nitrogen compound,60/900,286/6311,9.945264879988606e-4,0.015624214091051488,0.012212058873042938,Adcy5/Adcy8/Agtr1a/Casq2/Cebpb/Col4a1/Cpeb1/Cpeb3/Csrp3/Dnmt3a/Ednra/Epha4/Fer/Foxo1/Ghr/Gja1/Golph3/Gpam/Grb14/Gsk3b/Hcn1/Hdac9/Hsp90b1/Igf1r/Igfbp5/Insr/Irs1/Irs2/Itpr1/Kank1/Kcnq1/Lpin1/Lpl/Mef2c/Mtr/Nck1/Nfe2l2/Nr3c2/Nr4a3/Osbpl8/Pdgfd/Pdpk1/Pid1/Pik3r1/Plcb1/Prkd1/Rap1gds1/Sesn1/Slc25a33/Slc39a14/Slc8a1/Slit2/Socs2/Stat3/Stat5b/Tbc1d4/Tgm2/Tlr4/Trpc1/Ubr2,60
GO:0071692,protein localization to extracellular region,38/900,162/6311,0.0010288034159428641,0.016002054860686225,0.012507383405625858,Abca1/Abcc8/Adcy5/Adcy8/Agtr1a/Ankrd1/Cacna1c/Dnm1l/Foxo1/Frmd4a/Gja1/Glud1/Glul/Golph3/Idh2/Irs1/Irs2/Itpr1/Kcnq1/Kif5b/Mia2/Osbp/Oxct1/Pafah1b1/Per2/Pfkfb2/Plcb1/Prkce/Rab11fip3/Rap1gds1/Rapgef4/Tango2/Tcf7l2/Tgfb2/Tlr4/Tmed2/Trpc1/Ttn,38
GO:0010766,negative regulation of sodium ion transport,6/900,10/6311,0.001039364436261771,0.016002054860686225,0.012507383405625858,Camk2d/Hecw2/Nedd4/Nedd4l/Stk39/Wnk2,6
GO:0051446,positive regulation of meiotic cell cycle,6/900,10/6311,0.001039364436261771,0.016002054860686225,0.012507383405625858,Gja1/Igf1r/Insr/Plcb1/Ube2b/Ythdc2,6
GO:0090022,regulation of neutrophil chemotaxis,6/900,10/6311,0.001039364436261771,0.016002054860686225,0.012507383405625858,Camk1d/Dnm1l/Dysf/Ednra/Ripor2/Slit2,6
GO:0150146,cell junction disassembly,6/900,10/6311,0.001039364436261771,0.016002054860686225,0.012507383405625858,Abcc8/Epha4/Itgb1/Mapre2/Pik3r1/Prickle1,6
GO:1902532,negative regulation of intracellular signal transduction,55/900,258/6311,0.0010827163963816483,0.016603089281565595,0.012977158569338437,Ackr3/Adra1a/Arhgap44/Ash1l/Atf3/Bcl2/Clu/Cmya5/Dag1/Depdc5/Epha4/Epm2a/Fhl2/Fktn/Fnip1/Foxo1/Gsk3b/Heg1/Herpud1/Hspb1/Igf1r/Itgb1/Itpr1/Ivns1abp/Kank1/Ldlrad4/Map3k20/Myoz2/Nfe2l2/Nlk/Nppa/Nuak1/Obscn/Optn/Pafah1b1/Pde10a/Ppara/Prkaa2/Prkacb/Rcan1/Ripor2/Rora/Sesn1/Sh3rf2/Slit2/Spred2/Styxl2/Tank/Tbx20/Tgfb2/Timp3/Tlr4/Ube2b/Ubr2/Wnk2,55
GO:0022411,cellular component disassembly,49/900,224/6311,0.0011145713201253984,0.017023750044296262,0.013305951683034204,Abcc8/Asph/Atg13/Bnip3/Ccn2/Chmp4c/Clasp1/Dnm1l/Dstn/Dysf/Epha4/Fbxw7/Fyco1/Gfm2/Gsk3b/Hk2/Hspa8/Igf1r/Insr/Itgb1/Kif5b/Lmod2/Mapre2/Nav3/Nedd9/Nsf/Optn/Pafah1b1/Per2/Pik3r1/Plin3/Prickle1/Prkaa2/Retreg1/Rp1/Sema5a/Setx/Smurf1/Spta1/Sptbn1/Sqstm1/Svil/Tgfb2/Tpm1/Trim54/Twf2/Uba5/Ufl1/Vps13d,49
GO:0044092,negative regulation of molecular function,72/900,358/6311,0.0011238159908270736,0.017097105726060893,0.013363287296791248,Acacb/Adarb1/Ank3/Bhlhe40/Btaf1/Camk2d/Casq2/Cast/Cblb/Chordc1/Cmya5/Cox11/Cryab/Dnajb2/Dysf/Epm2a/Faf1/Fbxw7/Fnip1/Gsk3b/Hdac4/Hdac9/Hecw2/Heg1/Herpud1/Hspa4/Hspb1/Igf1r/Insr/Irs2/Kcnq1/Lpin1/Lrch1/Mapt/Mgat5/Myocd/Nedd4/Nedd4l/Nfib/Nppa/Npr3/Pak2/Pbx1/Per2/Pkia/Pln/Por/Ppara/Ppm1e/Ppp1r12a/Prkag2/Prox1/Pxk/Ralgapa1/Rap1gds1/Ripor2/Rrad/Shb/Sik1/Slc39a14/Slc8a1/Smyd3/Stk39/Tcf7l2/Tgfb2/Timp3/Tmed2/Tnni3/Tnnt2/Ufl1/Vegfa/Xirp1,72
